sat1,sat2,distance_km,rel_velocity,approach_rate,collision
IRIDIUM 33 DEB,COSMOS 2251 DEB,13678.883,4.352,-2.59,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,13271.744,10.839,1.397,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,5429.629,6.444,-4.981,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,6373.125,13.162,-6.999,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,13825.284,11.052,-0.849,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,10.191661172070173,13.617856210135173,-17.304753366946372,1
IRIDIUM 33 DEB,COSMOS 2251 DEB,9958.805,10.293,1.482,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,10926.917,9.682,1.367,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,13761.346,10.368,-1.564,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,3335.408,14.715,4.151,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,13930.923,13.874,0.219,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,11689.5,9.11,-4.794,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,12433.626,10.421,-5.979,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,35.872498173653085,5.046320230046028,-17.606829798302176,1
IRIDIUM 33 DEB,COSMOS 2251 DEB,13067.299,5.026,-4.288,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,1379.979,7.66,2.238,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,2247.835,5.853,-4.776,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,4723.188,13.826,-12.058,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,12755.232,9.224,4.806,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,10083.388,9.918,-9.74,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,10436.304,11.077,-0.056,0
IRIDIUM 33,COSMOS 2251 DEB,12130.684,12.913,0.359,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,632.809,14.864,-14.501,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,13189.578,8.43,-0.787,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,12794.217,14.442,0.776,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,4895.457,10.555,-10.114,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,5037.183,13.06,-13.058,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,10133.759,11.032,-9.852,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,7662.89,9.985,-6.1,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,12898.743,13.358,-2.259,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,3338.32,6.275,1.251,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,13120.462,10.43,3.119,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,4338.468,13.743,-6.934,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,13210.536,11.487,-3.592,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,8938.821,6.849,-0.109,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,6439.486,13.584,12.233,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,10310.052,14.104,0.257,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,9967.051,10.272,-0.059,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,13167.044,8.919,4.868,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,11201.349,13.089,4.605,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,10232.518,9.871,-3.584,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,10955.268,11.155,2.217,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,13351.502,14.014,0.089,0
IRIDIUM 33 DEB,COSMOS 2251,11438.531,9.815,7.558,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,12162.94,5.314,-5.29,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,11695.596,13.51,0.463,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,12356.175,13.961,2.57,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,12873.091,10.998,2.855,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,13297.681,11.973,-1.701,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,12147.404,12.737,-0.084,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,7359.843,7.171,1.46,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,11649.115,13.825,3.396,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,6223.281,13.855,-7.296,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,8467.721,8.896,-0.071,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,5817.593,2.563,-0.159,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,13807.106,14.077,-0.214,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,9218.12,8.837,-0.149,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,13143.441,6.851,-4.169,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,12761.93,13.658,2.801,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,4448.37,4.088,3.345,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,17.870293121327894,11.334782198261472,-10.413200932767495,1
IRIDIUM 33 DEB,COSMOS 2251 DEB,3103.942,13.791,-5.824,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,6229.973,7.916,-0.682,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,5827.724,5.757,-0.285,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,6152.241,4.616,2.593,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,10251.256,14.329,-4.066,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,8279.131,10.568,-3.869,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,12370.987,11.396,5.105,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,12818.002,10.453,2.47,0
IRIDIUM 33 DEB,COSMOS 2251,8665.258,14.501,4.777,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,10919.587,10.811,-1.178,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,28.631275865105845,6.812330661656602,-17.734131623286498,1
IRIDIUM 33 DEB,COSMOS 2251 DEB,10493.929,4.858,4.235,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,9883.711,13.178,1.258,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,9307.19,13.167,7.832,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,12461.223,7.078,-6.668,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,13168.016,14.702,0.28,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,3194.853,1.094,-0.467,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,10548.043,13.19,3.653,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,10491.871,11.009,0.173,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,9359.944,13.812,-0.697,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,11028.884,10.466,-0.357,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,872.583,14.744,-8.38,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,5349.045,9.409,-1.992,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,11968.253,7.875,-7.561,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,12469.025,6.041,-5.991,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,15.393476335930098,8.274973521779145,-11.514020540063134,1
IRIDIUM 33 DEB,COSMOS 2251 DEB,2.3487353430861138,10.862298320167973,-18.009263689354096,1
IRIDIUM 33 DEB,COSMOS 2251 DEB,2.7992954296398875,13.647223762550531,-7.566267887739841,1
IRIDIUM 33 DEB,COSMOS 2251 DEB,9670.279,11.633,0.496,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,12872.044,4.879,-4.62,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,6509.552,6.225,1.023,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,12906.167,10.521,2.404,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,14793.125,14.408,-0.007,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,13746.707,14.87,-0.281,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,4557.607,6.553,-0.657,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,5398.41,5.678,0.321,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,47.54536846178966,7.464020332391068,-14.171628480944815,1
IRIDIUM 33 DEB,COSMOS 2251 DEB,9854.684,12.808,7.401,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,3566.604,14.357,14.076,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,5246.339,7.29,4.444,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,7940.107,3.025,-2.06,0
IRIDIUM 33 DEB,COSMOS 2251,6765.116,10.526,6.308,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,13966.996,4.333,3.079,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,27.982440174173384,7.799790936602841,-18.98244411342242,1
IRIDIUM 33 DEB,COSMOS 2251 DEB,46.57248761737645,7.04984295415821,-7.566749511760857,1
IRIDIUM 33 DEB,COSMOS 2251 DEB,9309.232,9.579,0.194,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,18.705265069603033,8.560967258978462,-7.612748741528559,1
IRIDIUM 33 DEB,COSMOS 2251 DEB,7478.453,8.639,0.354,0
IRIDIUM 33 DEB,COSMOS 2251,9770.178,11.145,9.588,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,6771.84,12.847,11.759,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,44.79395384616862,10.609379715353864,-8.01825146339502,1
IRIDIUM 33 DEB,COSMOS 2251 DEB,3669.296,14.409,9.362,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,9904.545,10.268,0.164,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,13403.975,10.859,-1.22,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,3460.781,7.579,2.754,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,12861.521,4.989,4.91,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,9085.802,13.642,3.273,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,6704.643,14.601,6.17,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,8184.007,8.615,-0.437,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,11714.815,12.643,-0.383,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,9144.67,11.19,11.12,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,14013.947,10.881,-1.262,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,8244.383,10.173,-4.274,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,13665.565,14.637,-0.146,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,7626.146,10.518,-3.983,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,13743.882,11.256,1.845,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,13111.596,13.082,1.802,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,12201.465,14.429,0.187,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,13250.16,14.101,-0.004,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,11759.382,11.622,5.493,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,13208.049,9.081,4.341,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,12996.284,13.34,-1.34,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,12631.115,13.057,0.067,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,1039.566,5.83,1.102,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,8233.468,14.389,-1.102,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,13504.762,14.141,0.135,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,9928.035,9.903,-0.294,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,8037.108,11.413,-10.185,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,13712.188,14.083,-1.104,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,8209.108,14.249,-1.846,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,4598.772,5.259,0.335,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,12149.759,12.337,4.297,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,6004.676,4.087,0.456,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,11957.784,7.971,-0.208,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,9301.629,10.659,6.679,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,10886.762,13.607,-4.223,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,10882.762,10.678,2.885,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,11883.403,7.717,7.547,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,12961.412,3.519,-3.513,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,11297.689,9.004,-8.636,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,7564.231,14.372,-1.443,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,13134.804,13.335,2.672,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,10.201151689747688,5.28782676313339,-13.971036295861367,1
IRIDIUM 33 DEB,COSMOS 2251 DEB,12425.029,6.79,6.18,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,8483.909,10.278,-9.202,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,11315.423,10.861,5.427,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,13830.361,13.112,1.588,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,7266.939,12.838,3.91,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,11956.637,13.666,2.191,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,1641.139,6.004,-2.242,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,9881.752,6.48,1.625,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,9.266978630648923,8.769444294249077,-17.217117264453183,1
IRIDIUM 33 DEB,COSMOS 2251 DEB,12483.025,7.588,-6.003,0
IRIDIUM 33 DEB,COSMOS 2251,14003.708,13.591,0.741,0
IRIDIUM 33,COSMOS 2251 DEB,9843.564,5.684,-3.96,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,6863.766,11.246,-0.877,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,43.92829799235856,11.68643219924431,-6.019578417349738,1
IRIDIUM 33 DEB,COSMOS 2251 DEB,7758.5,9.643,0.015,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,12805.895,2.531,-2.327,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,6253.818,14.272,-9.389,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,3251.366,14.53,-9.848,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,14071.458,12.891,-0.627,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,6912.824,6.248,-1.836,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,6786.416,14.873,-3.034,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,13455.823,5.123,-4.268,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,9556.605,10.411,10.367,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,9648.792,10.74,1.984,0
IRIDIUM 33,COSMOS 2251 DEB,12261.2,12.807,-0.473,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,13989.237,14.684,-0.12,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,32.635909954745145,11.031521094663882,-10.231505344377618,1
IRIDIUM 33 DEB,COSMOS 2251 DEB,32.65682850283713,6.242972234855447,-10.18233178578297,1
IRIDIUM 33 DEB,COSMOS 2251,14089.957,10.267,0.089,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,9150.233,14.361,4.007,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,9005.383,10.551,0.155,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,13583.244,14.691,-0.264,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,7113.31,2.803,-2.794,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,11010.913,12.402,0.219,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,9657.065,10.662,0.283,0
IRIDIUM 33 DEB,COSMOS 2251,13340.546,14.304,1.175,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,41.705910719620874,14.327284833540133,-5.839109904700802,1
IRIDIUM 33 DEB,COSMOS 2251 DEB,11406.546,12.359,-0.33,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,12099.551,9.762,3.213,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,21.663280408748207,6.723198712016298,-17.203426067836183,1
IRIDIUM 33 DEB,COSMOS 2251 DEB,13780.469,12.125,0.656,0
IRIDIUM 33 DEB,COSMOS 2251,14105.8,4.951,2.648,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,9675.955,5.539,-5.335,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,11294.599,10.659,-1.659,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,12515.374,12.231,4.553,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,13785.844,14.265,-0.147,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,13735.388,1.466,-1.366,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,10342.364,11.145,-0.805,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,11775.814,8.852,8.062,0
IRIDIUM 33 DEB,COSMOS 2251,7522.031,13.315,-7.551,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,10399.167,11.284,-0.315,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,12496.095,7.697,-0.041,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,13757.535,10.399,1.677,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,4690.722,4.086,-2.908,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,12893.525,4.599,0.691,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,9106.346,10.414,5.274,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,7498.71,6.202,1.595,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,5574.915,12.729,1.437,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,5274.751,1.435,1.332,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,12723.725,10.368,-0.129,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,8518.899,11.364,1.15,0
IRIDIUM 33,COSMOS 2251 DEB,6229.557,10.262,10.196,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,13459.815,13.803,0.017,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,10910.877,9.302,-3.034,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,32.29975427121262,6.906877206636666,-6.898651428775091,1
IRIDIUM 33 DEB,COSMOS 2251 DEB,13761.545,13.921,-0.726,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,12455.704,7.461,-6.717,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,7991.444,7.847,0.547,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,9686.829,11.455,-0.85,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,9643.849,10.805,3.906,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,5741.96,5.976,-0.295,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,12956.619,14.607,0.189,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,12475.555,13.175,-1.661,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,11312.904,8.315,8.261,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,12747.572,13.487,-0.644,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,8162.336,11.93,4.006,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,13577.965,6.506,0.474,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,13427.205,4.693,-1.034,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,13392.077,12.0,-0.816,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,25.011257050507876,11.061746344508801,-8.139152527415547,1
IRIDIUM 33 DEB,COSMOS 2251 DEB,4267.621,10.939,-4.452,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,13784.039,6.295,2.491,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,10606.663,9.044,9.004,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,10993.798,10.936,0.335,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,7031.75,4.167,0.084,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,6516.456,14.833,3.092,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,9969.664,10.615,1.147,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,3127.927,12.775,-4.118,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,11298.365,13.01,-4.393,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,6958.832,9.236,1.937,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,13503.651,14.581,-0.603,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,12813.669,13.636,-0.064,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,11731.512,7.882,-6.603,0
IRIDIUM 33 DEB,COSMOS 2251,12378.371,13.72,-1.026,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,3833.885,14.268,-14.263,0
IRIDIUM 33,COSMOS 2251 DEB,11656.102,12.66,0.25,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,949.855,9.485,4.243,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,10654.682,11.765,-0.571,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,6505.74,12.89,10.556,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,11612.161,8.842,8.566,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,10221.735,10.909,-0.001,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,11348.032,7.501,-7.464,0
IRIDIUM 33,COSMOS 2251 DEB,11914.689,12.023,-0.4,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,11326.64,9.969,4.051,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,3810.837,9.445,-6.95,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,4004.141,14.172,-13.396,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,9756.816,6.603,4.568,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,7983.985,8.253,-6.121,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,10443.347,10.637,-1.889,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,3113.026,6.775,-4.528,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,13079.005,11.78,-3.447,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,4415.028,7.076,5.306,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,13174.599,7.721,4.961,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,674.497,14.68,2.172,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,9744.609,7.278,-4.694,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,19.09135615567723,7.5179905890695276,-11.605269747696289,1
IRIDIUM 33 DEB,COSMOS 2251 DEB,6184.922,13.401,5.985,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,13522.486,14.725,-0.737,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,9931.303,9.647,-8.861,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,9230.044,11.428,10.979,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,11908.833,12.986,-0.671,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,3675.248,10.261,-0.07,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,12346.349,10.083,-6.434,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,884.22,8.607,-2.384,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,3952.134,3.274,0.48,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,13817.687,5.384,1.039,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,6185.326,6.361,0.184,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,26.802054262623326,6.525390429142614,-5.956816306344653,1
IRIDIUM 33 DEB,COSMOS 2251 DEB,10408.639,14.991,-1.666,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,9059.309,8.214,0.523,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,13628.961,2.838,2.464,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,11927.101,13.782,3.738,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,3759.434,14.301,-10.911,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,5069.353,3.639,-3.036,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,9268.457,14.394,1.623,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,11176.43,11.265,0.801,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,12542.271,8.073,0.965,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,13577.889,12.973,-2.06,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,13584.707,6.673,-3.32,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,9352.959,12.975,3.953,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,12181.483,8.752,-6.322,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,10007.423,13.535,-0.703,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,4146.795,4.98,-0.486,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,11885.275,11.258,4.406,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,9259.332,10.324,-9.413,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,13569.251,14.256,1.269,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,13277.358,13.128,0.435,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,14068.253,3.302,-1.703,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,10751.067,9.51,1.226,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,14002.028,2.666,-0.158,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,8877.312,11.355,-11.351,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,6689.382,4.506,-4.356,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,10676.164,13.495,-4.652,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,5565.254,6.399,-2.279,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,1940.916,4.971,-4.637,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,14.460711342279671,11.527461078518748,-8.39790311470099,1
IRIDIUM 33 DEB,COSMOS 2251 DEB,3944.294,7.093,-4.242,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,5847.98,12.486,12.377,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,13206.85,12.633,-3.359,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,4716.046,12.964,1.662,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,14113.229,13.865,0.721,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,1885.532,14.963,-4.048,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,13680.249,8.928,-1.758,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,12504.423,10.464,-5.846,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,11925.158,14.485,0.407,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,6480.84,6.853,-2.232,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,5523.349,6.392,2.559,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,9942.398,11.882,-9.186,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,7672.663,14.6,-0.073,0
